appln_id,appln_kind,earliest_publn_year,granted,appln_title,appln_abstract,Result
423526150,A ,2014,Y,Unmanned aerostat system,"The invention provides an unmanned aerostat system which is efficient and can fly for a long time. The unmanned aerostat system comprises a bullet portion (1), a rod body section (2) and a propelling section (3). The bullet portion (1) comprises two hollow shells (4) and an air bag (5), wherein the shapes of the two shells (4) are identical. The rod body section (2) comprises a hollow cylindrical central rod body (14), three rod body outer plates (8), three rod body outer plate connecting mechanisms (9), a groove-shaped propeller chamber (10), a rod-shaped propeller rod (11), a double-blade propeller (12), and an internal device (13), wherein the rod-shaped propeller rod (11) extends out from the groove-shaped propeller chamber (10). The propelling section (3) is a rocket booster containing fuel. The unmanned aerostat system can collect information of a local area and transmit the information for a long time.","Keywords: [unmanned aerostat, long-duration flight, hollow shells, air bag, double-blade propeller]

Innovation:
1. Unmanned aerostat system integrating bullet portion with identical hollow shells and an air bag for extended flight efficiency.
2. Rod body section featuring groove-shaped propeller chamber and double-blade propeller for enhanced propulsion control.
3. Rocket booster propelling section providing powerful thrust integration for sustained information gathering missions."
423611532,A ,2014,Y,"System and method for detecting, tracking and estimating the speed of vehicles from a mobile platform","A method and system for measurement of ground based vehicle speed includes a movable platform that includes an unmanned aerial vehicle (UAV) located in proximity to a roadway, the UAV operates under control and navigation of a UAV control unit, and the UAV also carries camera and monitoring equipment, the camera and monitoring equipment including an onboard computing system, and a camera with a wide angle lens and a camera with a telephoto lens, the cameras being mounted on a pan/tilt device. An algorithm operated by the on-board computing system is used to detect and track vehicles moving on a roadway. The algorithm is configured to detect and track the vehicles despite motion created by movement of the UAV. The cameras mounted on the pan/tilt device are moved under the direction of the computer vision algorithm to maintain a target vehicle of the detected moving vehicles in view, and the speed of the target vehicle is measured.","Keywords: [UAV speed measurement, computer vision tracking, wide-angle telephoto camera, pan-tilt device, aerial vehicle navigation]

Innovation:
1. UAV-based system employing dual-lens cameras for robust vehicle detection and tracking despite UAV motion.
2. Pan/tilt device guided by computer vision algorithm ensures continuous target vehicle visibility for accurate speed measurement.
3. Integration of onboard computing with advanced imaging enhances real-time monitoring capabilities in dynamic environments."
423555608,U ,2014,Y,Unmanned plane capable of monitoring shooting and control through intelligent eyeglasses,"Disclosed is an unmanned plane capable of monitoring shooting and control through intelligent eyeglasses. The unmanned plane comprises an unmanned plane main body, a camera seat, a control support, the intelligent glasses and a controller. The camera seat is fixed below the front end of the unmanned plane main body; the front end of the unmanned plane main body is provided with a pair of unmanned plane signal transceivers; the intelligent glasses comprise an intelligent glass main body, a support, a support connection hinge, an intelligent eyeglass signal transceiver, a button, a display screen frame support, a display screen, a cylindrical image projector, an eyeball position inductor, a support connection hinge and an inductor fixed mount; and the controller is opposite to the unmanned plane signal transceivers through a built-in signal transceiver. According to the utility model, a 3D shaping technology, an unmanned plane technology and an intelligent glasses technology are combined together, so that people feel as real as they were in real situations; furthermore, control is realized through a handle ring, such that the control effect is good, and the scene authenticity is high; and the whole device is easily carried, such that a real monitoring effect on the unmanned plane can be realized when people are on the ground.","Keywords: [unmanned plane, intelligent glasses, 3D shaping, signal transceiver, eyeball position inductor]

Innovation:
1. Integration of 3D shaping technology with unmanned plane and intelligent glasses for immersive real-time monitoring.
2. Eyeball position inductor in intelligent glasses enhancing user interaction and scene authenticity.
3. Compact design enabling easy portability while maintaining effective control and high monitoring fidelity."
423555610,U ,2014,Y,Full-balanced placed specular reflection heliostat tracking condensation module,"A full-balanced placed specular reflection heliostat tracking condensation module is composed of the devices consisting of a water tank in which a floating block and an opening of a cylindrical protrusion are arranged, the floating block with the cylindrical protrusion at the top of which a rolling bearing is fixed, a balance supporting shaft, a bearing assembly, a supporting rack, a water storage tank, an automatic control valve pump, a water pipe, a frame, a transverse rod, a baffle, a mirror plane, etc. The module does not need a heliostat tracker, is low in cost, simple in structure, daily maintenance and operation, few in manufacture process and material and light in weight, does not need to add the automatic control devices at the scale expansion, enables the width of the mirror plane to be narrow and the efficiency to be improved, is anti-bad natural conditions, and is simple and convenient to install and accurate to control.","Keywords: [specular reflection, heliostat module, floating block, cylindrical protrusion, rolling bearing]

Innovation:
1. Floating block with cylindrical protrusion and rolling bearing eliminates need for traditional heliostat tracker.
2. Narrow mirror plane design improves efficiency while reducing cost and material usage.
3. Robust against adverse natural conditions, simplifying installation and enhancing control accuracy."
423554260,U ,2014,Y,Antiaircraft gun automatic machine parameter test device,"The utility model discloses an antiaircraft gun automatic machine parameter test device, which comprises a data acquisition module, an interface module, a computer and a power module, wherein the data acquisition module comprises an accelerated speed sensor, a charge amplifier circuit, a filter circuit, a data processing and storage circuit and a power control circuit. The antiaircraft gun automatic machine parameter test device has the beneficial effects that the antiaircraft gun automatic machine parameter test device reduces redundant components, overcomes volume limit of a test system, has small volume, high range, high sharpness, high temperature resistance and high overload capacities, meets the demands of low energy consumption of the test system, achieves high work efficiency of the test system, is strong in high temperature resistance and high overload capacities, achieves on-site real-time fast acquisition and memory of automatic machine dynamic specifications, has the advantages of simple operation and high reliability and the like, solves the difficult problems of test data transmission of the automatic machine dynamic specifications, and can complete performance test of an antiaircraft gun automatic machine in a complete state.","Keywords: [accelerometer, charge amplifier, filter circuit, data storage, power control]

Innovation:
1. Compact design with reduced components overcoming volume limits for high performance parameter testing.
2. Real-time dynamic specifications acquisition and memory enhancing operational efficiency under extreme conditions.
3. Integrated circuits enabling precise data handling, solving critical test data transmission challenges in field applications."
423548484,U ,2014,Y,Automatic gift box packaging system,"The utility model relates to an automatic gift box packaging system. The automatic gift box packaging system comprises a filling mechanism moving along a guide rail, and a driving gear driven by a power device, wherein a driving plate is arranged on a rotating shaft of the driving gear in a sheathed manner and can rotate around the rotating shaft of the driving gear, a first planetary gear meshed with the driving gear and a second planetary gear meshed with the first planetary gear are arranged on the driving plate, the second planetary gear is connected with a crank and drives the crank to rotate, a connecting rod is articulated between the crank and the filling mechanism, a pneumatic oscillator is arranged on a conveying belt of the packaging system, a gas pipe and a valve are connected with the pneumatic oscillator, and the vibration frequency and the vibration strength of the pneumatic oscillator can be adjusted by the valve.","Keywords: [automatic packaging, planetary gear train, pneumatic oscillator, adjustable vibration, filling mechanism]

Innovation:
1. Planetary gear train with interconnected gears driving a crank for precise control of filling mechanism motion.
2. Pneumatic oscillator on conveying belt enabling adjustable vibration frequency and strength for optimized packaging.
3. Filling mechanism guided by rotating shaft and connected rod system enhancing automation in gift box packaging process."
423533013,A ,2014,Y,"Forest fire detection, prevention and control method based on unmanned aerial vehicle","The invention discloses a forest fire detection, prevention and control method based on an unmanned aerial vehicle. According to the forest fire detection, prevention and control method, the mode that visible-light images and thermal infrared images are combined is adopted, a forest fire can be judged by observing thermal image difference values of high-brightness points of the images, and fire extinguishing bags are released so as to extinguish fire head points in time or control fire behaviors primarily; accurate analysis is further conducted through a receiving station on the ground, abnormal areas missed during rough judgment conducted by the unmanned aerial vehicle can be found in time, and particularly monitoring can be achieved more effectively by forming a percentage distribution diagram of fire behavior possibility coefficients; efficiency and accuracy are high.","Keywords: [UAV fire detection, thermal infrared imaging, fire extinguishing bags, image analysis, fire behavior monitoring]

Innovation:
1. Combines visible-light and thermal infrared images for precise forest fire detection via high-brightness thermal differences.
2. Deployment of fire extinguishing bags from UAVs to swiftly target and control fire head points.
3. Ground station analysis enhancing detection accuracy through percentage distribution of fire behavior possibility coefficients."
423801763,U ,2014,Y,Automatic punching device,"The utility model discloses an automatic punching device which mainly comprises an automatic feeding mechanism, a manual punching bed, a punching bed control mechanism, a blowing and blanking mechanism and a control system, wherein the automatic feeding mechanism comprises a vibrating disk, a vibrating disk feeding track, a feeding air cylinder base plate, a feeding air cylinder unit, a feeding sliding rail group, a feeding push plate and a feeding support plate; the feeding air cylinder base plate is fixedly arranged on the working tabletop; the feeding air cylinder unit is fixedly arranged above the feeding air cylinder base plate; a base of the feeding sliding rail group is arranged on the feeding air cylinder base plate; one end of the feeding push plate is fixedly connected with a feeding air cylinder push rod and can slide back and forth along the direction of feeding slide rails under the action of push force of an air cylinder; the feeding support plate is fixedly arranged on the feeding air cylinder base plate; the head end of the vibrating disk feeding track is jointed with a groove opening of the feeding push plate; an upper plane of the feeding support plate is flush with the bottom surface of the head end of the vibrating disk feeding track and is also flush with an upper plane of a lower punching die of the manual punching bed. The automatic punching device has the characteristics of reasonable structure, safety and reliability for use, and the like; the production efficiency can be improved, the manufacturing cost is reduced, and the labor intensity of workers is reduced.","Keywords: [automatic feeding, punching device, vibration disk, air cylinder unit, control system]

Innovation:
1. Vibration disk integrated with automatic feeding mechanism for efficient material handling.
2. Air cylinder-driven push plate enabling precise and reliable component positioning.
3. Comprehensive control system enhancing safety, reliability, and reducing labor intensity."
423803991,U ,2014,Y,Automatic transporting and feeding carrier,"The utility model discloses an automatic transporting and feeding carrier. The automatic transporting and feeding carrier comprises a frame, a speed reduction motor is fixed to the bottom of the frame, the speed reduction motor drives drive wheels to rotate, the drive wheels are placed on a track, pushing air cylinders are fixed to the top face of the frame, discharging plates are fixed to push rods of the pushing air cylinders and are located above the frame, through holes are formed in the middles of the discharging plates, the two ends of a first running roller and the two ends of a second running roller are hinged to the parts, on the two sides of the front portions and the back portions of the through holes, of the discharging plates, a conveying belt is tensioned on the first running roller and the second running roller and located in the through holes, the upper portion of the conveying belt is higher than the upper planes of the discharging plates, rotating speed reduction motors are fixed to the back faces of the discharging plates, rotating gears are fixed to output shafts of the rotating speed reduction motors, a transmission gear is fixed to one side of the second running roller, and a chain is tensioned on the rotating gears and the transmission gear. The automatic transporting and feeding carrier can automatically carry a box storing plastic particles to a material collecting table board.","Keywords: [automatic carrier, speed reduction motor, drive wheel, pushing air cylinder, discharging plate, running roller, conveying belt, rotating gear, transmission gear]

Innovation:
1. Integration of speed reduction motors and drive wheels for automated transport along tracks.
2. Discharging plates with through holes and conveyor belts enable precise material handling.
3. Rotating gears and chain-driven transmission gears synchronize roller movement for efficient box transport."
423769264,A ,2014,N,Product lifting mechanism of overturn device for heavy product two-sided installation,"The invention discloses a product lifting mechanism of an overturn device for heavy product two-sided installation. The product lifting mechanism of the overturn device for heavy product two-sided installation comprises a lifting air cylinder, a lifting platform plate, product anti-slip strips, a product template, a left product positioning block, a right product positioning block and stand columns, wherein the four stand columns are perpendicularly installed on the internal bottom surface of a rack, the upper ends of the four stand columns are fixed to the lower plane of a workbench surface, the stand columns are sleeved with the lifting platform plate which can move vertically, the lower plane of the lifting platform plate is connected with a piston rod of the lifting air cylinder, the lifting air cylinder is installed on the internal bottom surface of the rack, the product template is fixed to the upper plane of the lifting platform plate, the two parallel product anti-slip strips are arranged on the product template, and the left product positioning block and the right product positioning block are arranged on the left side and right side of the two parallel product anti-slip strips respectively. Due to the mode, the product lifting mechanism of the overturn device for heavy product two-sided installation can help workers to turn over a heavy product automatically; due to the fact that a stopping and rotation preventing device is arranged, working efficiency of the workers is improved, and the workers are prevented from being injured when turning over the product.","Keywords: [lifting air cylinder, anti-slip strips, product template, positioning blocks, automatic overturn]

Innovation:
1. Lifting air cylinder integrated mechanism enabling automated heavy product turning for dual-side installation.
2. Anti-slip strips and positioning blocks on the product template ensure secure and precise product handling during lifting.
3. Stopping and rotation prevention device enhances worker safety and efficiency in heavy product manipulation tasks."
423790966,A ,2014,N,Air conditioning device for vehicle,"The purpose of the present invention is to provide an air conditioning device which is for a vehicle and in which a lever is fitted, locked and supported by means of a hook, the slippage of the lever to the out-of-plane direction is reliably suppressed, and the lever can be used in both manually operated and automatically controlled air conditioning. An air conditioning device which is for a vehicle and in which a lever (7) for rotating a damper is fitted and supported, so as to be rotatable, to a unit case (2), wherein: an elastically deformable fitting hook (27) is provided on either a support section (13) on the side of the unit case (2) or a fitting section (8) on the side of the lever, a fitting hole (24), with which the fitting hook (27) fits and is locked, is provided on the other among the support section (13) and the fitting section (8), and a bearing boss section (23) and a fitting shaft section (25) having bearing clearance and fitting so as to be rotatable are provided on outer-peripheral portions of the fitting hook (27) and the fitting hole (24).","Keywords: [vehicle air conditioning, lever support, elastic hook, dual operation mode, rotational damping]

Innovation:
1. Elastic fitting hook design ensuring reliable lever support and preventing out-of-plane slippage.
2. Lever adaptable for both manual and automatic control in vehicle air conditioning systems.
3. Bearing clearance integration facilitating smooth rotation of damper-operating lever."
423799005,U ,2014,Y,Police fire extinguishment unmanned aerial vehicle for tall buildings,"The utility model discloses a police fire extinguishment unmanned aerial vehicle for tall buildings. The police fire extinguishment unmanned aerial vehicle comprises an unmanned aerial vehicle part and a ground station, wherein the unmanned aerial vehicle part comprises an unmanned aerial vehicle main body, a three-axis cloud deck, a fire extinguishing bomb canister launcher and a sighting telescope, and a GPS locating device and a radar avoiding device are arranged in the unmanned aerial vehicle main body. The ground station can control a direction of the three-axis cloud deck to ensure that the sighting telescopic is aligned to a fire source and then the canister launcher launches a fire extinguishing bomb to extinguish the fire source. The GPS locating device can transmit position information of the unmanned aerial vehicle part to the ground station, then the information is shared to other unmanned aerial vehicles, and all the unmanned aerial vehicles can jointly extinguish the fire source. The police fire extinguishment unmanned aerial vehicle can help to solve the problem that a fire can not be easily extinguished in time due to a low scaling ladder of a fire fighting truck when the tall buildings catch fire.","Keywords: [unmanned aerial vehicle, fire extinguishment, three-axis cloud deck, GPS locating, radar avoidance]

Innovation:
1. Three-axis cloud deck and sighting telescope alignment for precise targeting of fire sources from UAVs.
2. Integrated GPS and radar systems enabling coordinated multi-UAV fire suppression efforts.
3. Deployment of UAVs to overcome limitations of traditional firefighting equipment in tall building fires."
423787776,A ,2014,N,Auxiliary scheduling system for use in electric power system,"The invention relates to an auxiliary scheduling system for use in an electric power system. The auxiliary scheduling system is characterized by comprising an analog simulation operational system, a five-prevent logical judgment system and a smart figure-making operation order system, wherein the analog simulation operational system automatically generate an analog instruction, and the analog instructions can be compared with an instruction planed by a watchman through a scheduling business management system, thereby prompting different parts; the five-prevent logical judgment system achieves a smart operation order making function through five-prevention logical locking condition judgment, and can automatically judge a line state; the smart figure-making operation order system can automatically judge the current state of equipment, then generate an operation order by simulating a typical operation order of electric power scheduling, and can automatically carry out error correction and prompting during the instruction planning process; the smart figure-making operation order system carries out synchronous motion simulation and state simulation change on a picture. The invention has the beneficial effects that construction is simple, operation is convenient, various typical operation orders can be simulated according to the equipment or line state, an operational sequence is formed, and automatic motion simulation is achieved on a picture.","Keywords: [auxiliary scheduling, analog simulation, five-prevent logic, smart operation order, error correction]

Innovation:
1. Novel integration of analog simulation with five-prevent logical judgment for automated smart operation order creation.
2. Significant potential in automating error correction and instruction planning processes enhancing operational efficiency.
3. Adoption of scientific logic locking conditions and synchronous motion simulation to improve system reliability and accuracy."
423788700,A ,2014,Y,Line patrol unmanned plane high-reliability remote control information transmission method based on MIMO,"The invention discloses a line patrol unmanned plane high-reliability remote control information transmission method based on the MIMO and relates to an application space diversity reception device for detecting or preventing error in received information. The method comprises the following steps: firstly, performing the separation of a real part and a virtual part on a complex modulation signal subjected to the constellation labeling; secondly, performing serial-parallel conversion on real-part data and virtual-part data which are separated; thirdly, enabling 16 data on two parallel layers to form a column vector, multiplying the column vector with an encoding matrix to complete the pre-coding operation. The high-reliability remote control information transmission method based on the MIMO is applied to a line patrol unmanned plane. According to the invention, the space-time coding is adopted at a ground control station, so that additional diversity gain is provided for a system, the channel disturbance resistance is better, and the probability of occurrence of instruction transmission error is reduced; in the situation that the system feedback expense is not added, the receiving end is enabled to obtain higher signal-to-noise ratio, and the reliability of a remote control remote-measuring system is improved.","Keywords: [MIMO technology, space-time coding, complex modulation signal, diversity gain, unmanned plane control]

Innovation:
1. Utilizes MIMO and space-time coding for enhanced channel disturbance resistance in unmanned plane remote control.
2. Complex modulation signal separation and pre-coding improve transmission reliability without added system feedback expense.
3. Application of space diversity reception device significantly reduces instruction transmission errors in line patrol operations."
423787654,A ,2014,Y,Testing apparatus for performance test of multiple-rotor unmanned aerial vehicle for transmission line inspection,"The invention provides a testing apparatus for the performance test of a multiple-rotor unmanned aerial vehicle for transmission line inspection. The testing apparatus comprises a power source generator, strain towers, a straight-line tower, conducting wires, ground wires, strain insulator strings, a suspension string and a jumper wire string, wherein one ends of the ground lines are connected with the strain towers, and the other ends of the ground lines are connected with the straight-line tower; the suspension string is arranged on the straight-line tower; one ends of the conducting wires are connected with the strain towers through the strain insulator strings, and the other ends of the conducting wires are connected with the suspension string mounted on the straight-line tower; the jumper wire strings are arranged on the strain towers; the output of the power source generator is connected with the conducting wires. According to the invention, all typical defects of an actual line can be simulated on the strain towers, the straight-line tower, the conducting wired, the suspension insulator string, the strain insulator strings and the jumper wire strings, so that the visible light and infrared inspection performance test of the multiple-rotor unmanned aerial vehicle is facilitated. The power source generator can output the alternating voltage of 110-1000 kV and direct voltages of +500 kV, -500 kV, +800 kV and -800 kV, the actual line environment at all voltage classes can be stimulated, and the transmission line inspection performance of the multiple-rotor unmanned aerial vehicle cam tested.","Keywords: [unmanned aerial vehicle, transmission line inspection, strain tower, power source generator, alternating voltage]

Innovation:
1. Simulates all typical defects of actual lines to test visible light and infrared inspection performance of multiple-rotor UAVs.
2. Power source generator outputs broad range of voltages, replicating diverse real-world line environments for comprehensive testing.
3. Integration of strain towers and straight-line towers with adjustable conducting wires enhances realistic defect simulation for UAV evaluation."
423785870,A ,2014,Y,Automatic plate overturning domino multi-surface turning device,"An automatic plate overturning domino multi-surface turning device comprises a frame, wherein a plurality of middle shafts which are vertically and horizontally arrayed are included in the frame, a plurality of overturning openings which are vertically and horizontally arrayed are defined between the middle shafts and the frame, each overturning opening is provided with a drawing board, a through groove is formed in each drawing board, each through groove is formed in the direction of the plane where the corresponding drawing board is placed, each middle shaft penetrates through the corresponding through groove, each middle shaft is connected with the corresponding drawing board in a relatively rotating mode, and a twisting device is connected between each middle shaft and the corresponding drawing board; the frame on the rear side of each drawing board is provided with a scroll in a relatively rotating mode, the scrolls are parallel to the middle shafts, each scroll is in transmission connection with a motor, each scroll is wrapped with a poster, one side of each poster is connected with the corresponding scroll, the other opposite side of the poster is connected with the corresponding drawing board, and each poster is also wrapped outside the corresponding drawing board. The automatic plate overturning domino multi-surface turning device is outdoor advertising equipment, can be used for organizing large-scale activities at home and abroad and can be combined with a building curtain wall to be mounted, a dynamic element is achieved, the feeling that a building moves can be generated, and the landmark and landscape effect can be achieved.","Keywords: [automatic plate overturning, multi-surface turning, drawing board mechanism, twisting device, scroll poster system]

Innovation:
1. Dynamic multi-surface turning technology generating moving building effect for landmark advertising.
2. Integrated twisting device enabling relative rotation between middle shafts and drawing boards for versatile display.
3. Scroll poster system synchronized with motors to create dynamic outdoor advertising content integration."
423782590,A ,2014,N,Current calibration equipment and method for charge management ICs,"The invention provides current calibration equipment and a method for charge management ICs. The current calibration method of charge management IC comprises the following steps: setting a three-dimensional coordinate axis; defining plane coordinate values on every charge management ICs on testing clamp components and height coordinate values generated during rising and downward pressing a longitudinal cylinder, wherein a logic controller drives a transversal cylinder to move according to calculated space coordinate values and a certain intervals of speed and period until the most front row of the charge management ICs are positioned under testing needle components, and the longitudinal cylinder drives the testing needle components to be pressed downwards automatically and be in contact with testing points of the most front row of the charge management ICs sufficiently to calculate current precision signals of the charge management ICs with charging protection, then, the transversal cylinder moves continuously until the next row of the charge management ICs are positioned under the testing needle components; repeating the testing steps till all of the charge management ICs are tested. According to the testing manners, the stepping type and the multichannel type are adopted, so that the degree of automation of the testing equipment is improved, and the production cost and the operation labor intensity are lowered.","Keywords: [current calibration, charge management IC, three-dimensional coordinate, logic controller, automated testing]

Innovation:
1. Three-dimensional coordinate system for precise positioning of charge management ICs under testing needle components.
2. Automated longitudinal and transversal cylinder movements enhance testing precision and reduce manual intervention.
3. Stepping and multichannel testing methods improve automation, lowering production costs and labor intensity."
423781400,A ,2014,Y,Unmanned aerial vehicle mounted light and small-sized self-stabilized flight multispectral imaging system,"An unmanned aerial vehicle mounted light and small-sized self-stabilized flight multispectral imaging system adopts the multi-lens multi-detector light splitting mode and utilizes a management controller to perform synchronous exposure tactics on a detector group to realize simultaneous imaging of the target region in different bands, and image data and flight auxiliary data are packaged and stored by an on-board memory unit; images shot in the target region are transmitted to a ground workstation in real time through a viewer; in addition, a stable control module conducts two-axis system posture adjustment on the azimuth axis and the rolling axis so as to realize vertical or inclined imaging of the system, eliminate plane vibration and perturbance and also avoid influence on the shooting trace from the side flight and rolling of the plane, and the axis of the shooting region is always kept parallel to the trace. The system adopts the light, small and integrated design, is suitable for being built on a light and small-sized unmanned aerial vehicle, can be adaptable to civil fields, such as agriculture and forestry monitoring, water contamination monitoring, smart city planning construction, drug arresting and emergency rescue, and facilitates monitoring of dynamic targets.","Keywords: [multispectral imaging, UAV mounted system, synchronous exposure, flight data integration, stabilization module]

Innovation:
1. Multi-lens multi-detector light splitting mode enabling simultaneous multispectral imaging in various bands.
2. On-board memory packaging flight and image data for real-time ground workstation transmission.
3. Two-axis stabilization control eliminating plane vibration, ensuring consistent imaging quality during flight."
423778504,A ,2014,Y,Full-automatic intelligent wall mudding machine,"The invention discloses a building industry and particularly relates to a full-automatic intelligent wall mudding machine for house upholstery. A double-shaft inclination angle sensor is used for controlling a leveling oil cylinder to conduct perpendicularity adjustment on the full-automatic intelligent wall mudding machine through a control device. A gear shaft of a working platform motor set and a stepping motor are matched with a rack and a linear guide rail to achieve secondary moving of a working platform and ensure a large distance in the perpendicular direction. A hopper pushing cylinder pushes a hopper to slide on the working platform, and wall mudding with a set thickness is achieved under the detection of a linear displacement sensor. A feeding screw conveys slurry ejected into the hopper to a hopper panel in a spiral mode, and mudding under large pressure is achieved. A mortar conveying mechanism automatically feeds the hopper, and feeding automation is achieved. The control device is used for controlling the hopper panel and a walking wheel set to walk on a set plane route with the set mudding thickness, and full-automatic control is achieved.","Keywords: [intelligent wall mudding, inclination sensor, perpendicularity adjustment, automated feeding, linear displacement sensor]

Innovation:
1. Double-shaft inclination angle sensor enabling precise automatic perpendicularity adjustments for wall mudding.
2. Automated hopper sliding and mortar conveying mechanism achieving uniform mudding with set thickness control.
3. Integration of stepping motor and gear shaft system ensuring large-distance secondary movement for extensive coverage."
423928955,A ,2014,Y,Automatic reflection light spot positioning method for large-caliber mirror interferometer vertical type detection,"The invention discloses an automatic reflection light spot positioning method for large-caliber mirror interferometer vertical type detection and belongs to the technical field of large-caliber mirror high-precision processing and detection. According to the method, three real-time image collection systems in the optical axis direction and two radius perpendicular directions perpendicular to an optical axis plane of a large-caliber mirror detection platform mirror are utilized, a red LED feature target a and a green LED feature target b fixed to the side wall of a mirror body to be processed are shot at the same time, target image coordinate changes are compared, a relative rotary angle and transverse movement amount of a current position and an ideal position are calculated, and mirror rotary table and transverse movement guide rail adjusting positions and states are guided in a self-adaptive mode, so that reflection light spots correctly return to a detection light path, the problem that space is manually searched for reflection light spots is solved, and optical detection efficiency is improved.","Keywords: [automatic positioning, LED feature target, large-caliber mirror, interferometer detection, adaptive adjustment]

Innovation:
1. Utilizes real-time image collection systems and LED targets for precise reflection light spot positioning in large mirrors.
2. Adaptive self-guided adjustments enhance optical detection efficiency by automatically correcting mirror positions.
3. Integration of red and green LED targets facilitates accurate comparison and calculation of spatial position changes."
423916623,A ,2016,Y,AUTOMATED SEGMENTATION OF TRI-PLANE IMAGES FOR REAL TIME ULTRASONIC IMAGING,"An ultrasonic diagnostic imaging system and method enable the automatic acquisition of standard view planes of the heart in real time, such as the AP4, AP3, and AP2 views. A 3D image of the heart is acquired and the processed in conjunction with a geometrical heart model. The heart model is fitted to the heart in its acquired pose to segment the desired image planes from the 3D image data. During successive image acquisition intervals the image planes are tracked through successive image data as multi-plane system to update a display of the multiple images. The successive image acquisitions can be volume image acquisitions or multi-plane acquisitions of just the tracked image planes during each acquisition interval.","Keywords: [ultrasonic imaging, real-time heart views, 3D heart model, automatic segmentation, multi-plane tracking]

Innovation:
1. Real-time acquisition of standard heart view planes using automated ultrasonic diagnostic imaging.
2. Integration of a geometrical heart model with 3D image data for precise segmentation of desired planes.
3. Multi-plane tracking system updates display dynamically through successive volume or plane-specific acquisitions."
423834374,A ,2014,Y,Method and device for automatically determining an optimized approach and/or descent profile,"A method and device for automatically determining an optimized approach and/or descent profile for an aircraft are provided. The device comprises means for optimizing an approach and/or descent profile of an aircraft avoiding long and steep geometric segments, the device to this end inserting an idle segment, if it satisfies the restrictions, in the profile relating to the descent phase and/or to the approach phase, wherein said idle segment can be followed by a geometric segment.","Keywords: [automated flight optimization, idle segment insertion, descent approach profile]

Innovation:
1. Automated system introducing idle segments to avoid steep and long geometric segments in aircraft descent profiles.
2. Integration of idle segments followed by geometric segments enhances fuel efficiency and safety during approach phases.
3. Optimization method leveraging dynamic profile adjustments for improved aircraft trajectory planning."
423834386,A ,2014,Y,Method and device for automatically determining an optimized approach profile for an aircraft,"Method and device for automatically determining an optimized approach profile for an aircraft. The device provides for a flexible configuration change speed which is not limited to the standard single predetermined configuration change speed in order to prevent segments which are not authorized, in particular segments which are too steep, the following configuration (Ci+1) being able to be maintained during a configuration change in an upstream direction until the corresponding speed profile reaches a maximum speed.","Keywords: [optimized approach profile, flexible configuration change, maximum speed control, aircraft automation, dynamic speed adjustment]

Innovation:
1. Dynamic configuration changes allowing flexible speed profiles to avoid unauthorized steep segments.
2. Maximum speed retention during upstream configuration transitions for enhanced flight safety and efficiency.
3. Automated approach optimization breaking from traditional fixed-speed methodologies for more adaptable landing procedures."
423839189,A ,2016,Y,Automatic take-off and landing control device,"An automatic take-off and landing control device (100) for an aircraft (400) is provided. The control device (100) comprises at least two of at least one local tracking device (102) adapted for receiving at least one local signal from at least one local ground station (300) and for determining a position of the aircraft (400) based on the local signals, at least one GNSS tracking device (104) adapted for receiving a GNSS signal and for determining a position of the aircraft (400) based on the GNSS signal; and at least one camera device (108) adapted for observing an environment of the aircraft (400) and for determining a position of the aircraft (400) based on the camera signal. The control device further comprises at least one monitoring device (110) adapted for continuously supervising a performance and/or a health status of at least two of the at least one local tracking device (102), the at least one GNSS tracking device (104), and the at least one camera device (108) based on analyzing signals received from at least two of the at least one local tracking device (102), the at least one GNSS tracking device (104), and the at least one camera device (108). The described automatic take-off and landing control device may allow fully automatic take-off and landing operations/ procedures of aircrafts, particularly of UAVs and/or RPAs, under instrument meteorological conditions.","Keywords: [automatic landing, GNSS tracking, local signal processing, camera surveillance, health monitoring]

Innovation:
1. Integration of multiple positioning systems including GNSS and local signals for precise aircraft location determination.
2. Camera device assessing aircraft position enhances environmental awareness during take-off and landing operations.
3. Continuous health monitoring system ensures reliability by supervising performance of diverse tracking devices."
423811728,U ,2014,Y,Solar panel array and automatic light tracking system thereof,"The utility model discloses a solar panel array, comprising a plurality of solar panels located on a first plane, and a solar panel located on a second plane. The first plane and the second plane are mutually parallel; four of the solar panels on the first plane are arranged in a shape of a cross and a gap is formed at an intermediate position; an orthographic projection of the solar panel on the second panel on the first plane is superposed with the gap. The solar panel array and the automatic light tracking system thereof do not need any additional type of light sensation members; by directly employing a relationship between solar panel output and illumination intensity and combining with the physical principle of directly projecting on an object by sun parallel lights, positions of solar panels at special positions in the solar panel array are adjusted, and output voltage of each solar panel adjacent to the periphery of the solar panels at special positions is individually detected. The solar panel array and the automatic light tracking system thereof avoid additionally adding light sensation members, thereby reducing production cost and maintenance cost and possessing greater economic benefit.","Keywords: [solar panel array, cross arrangement, gap optimization, light tracking, output voltage detection]

Innovation:
1. Cross-shaped solar panel layout with central gap optimizing light capture and structural efficiency.
2. Utilization of solar panel output and illumination intensity relationship for automatic light tracking without additional sensors.
3. Peripheral voltage detection enhancing system adaptability and reducing overall production and maintenance costs."
