appln_id,keywords
425342237,"['hot stripping pliers', 'optical cable', 'heating device', 'mechanical structure', 'automatic limiting']"
425343365,"['low-altitude flight control', 'complementary filter', 'unmanned aerial vehicle', 'terrain tracking', 'geophysical prospecting']"
425345975,"['UAV imaging', 'earthquake damage assessment', 'texture feature extraction', 'SVM classification', 'disaster response']"
425387589,"['rapid connector', 'gas pipe sealing', 'ejection spring', 'clamp mechanism', 'self-locking fuse pin']"
425390803,"['drop test platform', 'unmanned plane landing', 'electromagnetic release lock', 'data acquisition system', 'inertial load measurement']"
425383011,"['automatic water gate', 'turning bed mechanism', 'water level control', 'shaft column rotation', 'inverted-L pushing rod']"
425378827,"['unmanned aerial vehicle', 'landing gear', 'actuating cylinder', 'pressure cylinder', 'shockproof design']"
425372865,"['hydraulic oil sprayer', 'sleeper bolt lubrication', 'hand-pushing trolley', 'lithium cell power', 'automatic oiling system']"
425348171,"['automatic change-over switch', 'bevel gear transmission', 'planetary gear locking', 'electromagnetic actuation', 'manual override']"
425349633,"['high-energy-density battery', 'solar UAV power', 'isosceles trapezoid housing', 'PCB adapter plate', 'all-weather capability']"
425393849,"['beating mechanism', 'tantalum wire processing', 'anti-pulling strength', 'unidirectional rotation', 'stroke adjustment']"
425463384,"['carton buckle', 'lifting device', 'guiding plate', 'automatic conveying', 'production efficiency']"
425460465,"['compression oil cylinder', 'hinge pin shaft', 'elastic bracket', 'reactive force compensation', 'installation structure']"
425462321,"['aerial survey UAV', 'inverted-T tail', 'light wooden structure', 'streamlined design', 'crash protection']"
425422397,"['plasma cutting', 'height adjustment', 'guide clamping', 'steam cylinder', 'automatic rotation']"
425458663,"['automatic soldering', 'wire feeding mechanism', 'drive idler wheel', 'driven idler wheel', 'oval hole design']"
425449099,"['tilting kettle', 'automatic exhaust', 'floating ball', 'pressure relief', 'hook mechanism']"
425428954,"['automatic balance', 'three-dimensional arc', 'concave surface', 'gradient adjustment', 'precise positioning']"
425525292,"['optoelectronic tracking', 'aircraft image processing', 'laser information system', 'deflector control', 'resonance amplification']"
425512374,"['electric ducted fans', 'autonomous lifting module', 'energy storage system', 'inertial navigation', 'microcomputer control']"
425494286,"['projectile trajectory', 'line-of-sight range', 'ballistic compensation', 'laser rangefinder', 'hold over adjustment']"
425504017,"['planetary gear mechanism', 'automatic transmission', 'rotary element coupling', 'clutch configuration', 'speed modulation']"
425558262,"['abnormality detection', 'launch control test', 'unmanned aerial vehicle', 'communication channel', 'digital display']"
425582906,"['emergency separation', 'autonomous landing', 'fuselage design', 'convex-concave curve', 'thermal isolation']"
425579176,"['unmanned aircraft', 'aerodynamic scheme', 'advanced mechanization', 'gasoline engine', 'T-shaped fin']"
425622844,"['hybrid V/STOL', 'ducted fan lift', 'oil-electric propulsion', 'unmanned aerial vehicle', 'aerodynamic configuration']"
425623140,"['valve ball positioning', 'curvilinear guide rail', 'sliding rail integration', 'automated assembly', 'precise orientation']"
425631958,"['dual-wind-wheel', 'horizontal-axis turbine', 'staggered rotor', 'high lift blade', 'resistance-type tail edge']"
425576993,"['ligature tension', 'automatic clip', 'springy mechanism', 'biologically inert material', 'tissue protection']"
425668641,"['reset structure', 'expansion link', 'triangular seat', 'locking handle', 'signal detection']"
425667611,"['fast detaching', 'installing device', 'unmanned aerial vehicle', 'locking component', 'clamping structure']"
425667613,"['holder detachment', 'quick installation', 'UAV component', 'locking mechanism', 'inserting block']"
425663124,"['automatic material conveyor', 'punching machine integration', 'bilateral clamping mechanism', 'efficient feeding system', 'compact design']"
425656079,"['automatic shelling', 'shrimp processing', 'plane cam system', 'conveyor integration', 'precision clamping']"
425637617,"['UAV cooperation', 'workflow synchronization', 'collaborative decision-making', 'battlefield analysis', 'mission planning']"
425683566,"['cable connector', 'metal casing', 'insulating rubber core', 'conductive terminal', 'automatic production']"
425800486,"['defocus detection', 'phase difference autofocus', 'lens speed control', 'image sensor focus', 'reliability-based adjustment']"
425845727,"['forest smoke detection', 'UAV communication', 'microwave interface', 'autonomous navigation', 'disaster prevention']"
425846402,"['microwave guide', 'UAV landing control', 'autonomous navigation', 'signal processing', 'deviation angle calculation']"
425845407,"['cable plugging detection', 'analog-digital conversion', 'subsystem telemetry', 'ground detection', 'unpowered aircraft']"
425831303,"['fuel engine', 'quadrotor UAV', 'transmission mechanism', 'brake control', 'flight endurance']"
425830655,"['transfer case', 'planetary gear train', 'bevel gear', 'shifting fork', 'four-wheel drive']"
425848988,"['laser scanning', 'vertical plane extraction', 'point cloud data', 'algorithm efficiency', 'surveying accuracy']"
425884796,"['torsion spring', 'drawing force testing', 'key cap protection', 'automatic testing', 'yield space']"
425875894,"['agricultural rotorcraft', 'hot fog pesticide', 'metering pump control', 'temperature sensor integration', 'servo motor regulation']"
425875908,"['electromagnet parachute', 'hinge four-bar mechanism', 'delayed separation', 'unmanned aerial vehicle', 'tension bearing']"
426084499,"['cutting mechanical arm', 'tableware punching', 'material clamping', 'automatic conveying', 'precision locating']"
426085750,"['brake pad machining', 'horizontal mould shaft', 'grinding wheel positioning', 'automatic feeding', 'high rigidity mold']"
426064168,"['reed power transmission', 'conductive copper bar', 'elastic assembly', 'insulating base', 'automatic conveying']"
426066117,"['automatic focusing', 'dual-camera system', 'real-time preview', 'contrast focusing', 'focal adjustment']"
426066180,"['UAV computer system', 'sensor data collection', 'image transmission integration', 'steering control communication', 'industrial processing']"
426058863,"['optical fiber liquidometer', 'automatic flow measurement', 'anti-explosion safety grating', 'industrial personal computer', 'MES integration']"
426059196,"['multi-rotor UAV', 'telescopic sampling device', 'agricultural monitoring', 'soil water sampling', 'winding mechanism']"
426059460,"['pest detection', 'UAV imaging', 'image processing', 'crop management', 'automated pest identification']"
426058767,"['unmanned helicopter', 'pre-detection method', 'FPGA controller', 'sensor data feedback', 'flight safety improvement']"
426051000,"['crisscrossed rail', 'automatic conveying', 'orthogonal intersection', 'groove-shaped ground rail', 'flexible steering']"
426088926,"['packing line tool', 'sharp angle thrusting arm', 'reusable packing line', 'low resistance mechanism', 'modular pry arm']"
426115421,"['end joining', 'automatic reel control', 'taut length alignment', 'edge-to-edge bonding', 'transversal cutting']"
426104093,"['intelligent charging station', 'unmanned aerial vehicle', 'gasoline generator', 'solar panel', 'wireless communication']"
426292032,"['automatic pedal engagement', 'concave spherical surface', 'cleat support interface', 'rotary bearing mechanism', 'ergonomic pedal design']"
436886094,"['UAV fire monitoring', 'image analysis', 'suspected fire area', 'control signal generation', 'electronic map integration']"
436938771,"['electric vehicle transmission', 'integrated axle design', 'sliding sleeve assembly', 'modified isolators', 'fixed ratio mechanism']"
436942868,"['aerial data collection', 'telecommunication signal', 'unmanned vehicle', 'self-preservation system', 'protective enclosure']"
437131397,"['UAV launch tube', 'expandable skirt', 'adhesive restraint', 'clasp tab', 'rotational constraint']"
437087708,"['pressure-equalizing device', 'oscillating nodal points', 'steel rope sets', 'elevator balancing', 'spherical joints']"
436957228,"['X-ray inspection', 'SMT process', 'vacuum tube synchronization', 'swivel detector', 'hollow shaft bearing']"
436998400,"['UAV launch tube', 'prepeg substrate', 'sabot deployment', 'clasp mechanism', 'rotational constraint']"
437298745,"['adjustable feeding', 'PLC control', 'electromagnet actuator', 'inclined plane design', 'timed material dispensing']"
437275559,"['planetary gear mechanism', 'clutch connection', 'brake system', 'power transmission efficiency', 'multi-speed transmission']"
437251807,"['automatic failover', 'modular chassis', 'server blade migration', 'fault detection', 'workload transfer']"
437308886,"['unmanned plane', 'sensing device', 'aerial monitoring', 'ground control center', 'information processing']"
437381678,"['pesticide spraying', 'UAV integration', 'dual liquid boxes', 'cross-beam mounting', 'balanced flight']"
437369066,"['three-dimensional iron core', 'continuous winding', 'magnetic circuit integration', 'insulation pull plates', 'local discharge reduction']"
437363713,"['self-compensation', 'zero backlash', 'planetary transmission', 'elastic torque spring', 'dual gear pair']"
437359572,"['capstan', 'three-stage planet wheel', 'rope arranger', 'double helical rod', 'automatic rope arrangement']"
437359373,"['villa elevator', 'sliding door', 'guide rail arrangement', 'space-saving design', 'automatic door alternative']"
437354311,"['short circuit ring', 'stamping device', 'copper wire conveying', 'horizontal roller', 'perpendicular roller', 'punching motor']"
437311324,"['ADS-B spoofing', 'GNSS integrity', 'ATC safety', 'anti-false target', 'wireless security']"
437389032,"['automatic gear shift', 'integrated bicycle transmission', 'planetary gear mechanism', 'control motor', 'signal collecting units']"
437431115,"['tilt measurement', 'triaxial acceleration sensor', 'MCU processor', 'buoy terminal', 'error compensation']"
437427486,"['telescopic probing beam', 'hanging device', 'hydraulic system', 'automatic tracking', 'temporary support']"
437398302,"['quad-rotor plane', 'RTK measurement', 'GPS integration', 'geologic-topographic mapping', 'AutoCAD software']"
437423236,"['tilt rotor', 'unmanned plane', 'routing inspection', 'airspeed tube', 'micro stepping motor']"
437423246,"['lightweight pod', 'UAV surveying', 'gyro stabilization', 'azimuth control', 'servo circuit']"
437425424,"['chick embryo fluid', 'automatic collection', 'photoelectric sensor', 'vacuum pump', 'noise reduction']"
437433783,"['unmanned aerial megaphone', 'quick plug rack', 'high decibel loudspeaker', 'wireless sound reception', 'enhanced sound transmission']"
437433431,"['intelligent kitchen', 'multimedia teaching', 'interactive learning', 'autonomous practice', 'coaching assistance']"
437436579,"['unmanned aerial repeater', 'quick plug rack', 'power amplifier', 'RF line', 'enhanced relay distance']"
437490216,"['spot welding device', 'telescopic cylinder', 'mechanical positioning', 'longitudinal workbench', 'transverse movement']"
437455653,"['turntable core shooter', 'multi-station mechanism', 'perpendicular parting', 'sand shooting head', 'automated core production']"
437455673,"['automatic lubrication', 'square ingot crystallization', 'chamfer design', 'oil outlet repositioning', 'surface quality improvement']"
437457835,"['fixed wing UAV', 'high flat empennage', 'deep stall performance', 'large structure design', 'front-three-point undercarriage']"
437493470,"['unmanned aerostat', 'long-endurance system', 'hollow shell', 'air bag', 'spiral propeller tank', 'double-blade propeller']"
437493478,"['micro detection aircraft', 'vacuum cup motor', 'obstacle avoidance system', 'infrared sensor', 'ultrasonic range finder']"
437543400,"['automatic insertion', 'servomotor control', 'displacement device', 'insertion clip', 'waste extraction']"
437532779,"['simultaneous testing', 'command scheduling', 'operation integration', 'launch vehicle test', 'resource optimization']"
437507481,"['unmanned plane camera', 'real-time data processing', 'image acquisition', 'GPS integration', 'wireless transmission']"
437507318,"['radio frequency module', 'unmanned aerial vehicle', 'telemetering system', 'duplexer isolation', 'airborne communication']"
437801378,"['multi-rotor UAV', 'aerial surveying', 'foldable structure', 'optical axis control', 'imaging proportion analysis']"
437797812,"['spray marking', 'guide rail system', 'adjustable positioning', 'compressed air valve', 'uniform spray distribution']"
437789536,"['automatic identification', 'technical resources access', 'aircraft nacelle', 'surface mounted device', 'information element']"
437655409,"['collision prevention', 'UAV flight control', 'sensor data integration', 'geographic feature analysis', 'centralized ground control']"
437816696,"['unmanned aerial vehicle', 'broadband communication', 'narrow-band communication', 'FPGA processing', 'power control']"
437836093,"['sealing structure', 'plastic woven bag', 'flattening roll', 'pressing roll', 'elastic parts']"
437831513,"['multi-angle polishing', 'automatic control', 'clamping device', 'rotary driving', 'precision machining']"
437831637,"['split fixture', 'elastic reset', 'conical insertion', 'automatic closure', 'oblique plane']"
437813974,"['goods replenishment', 'automatic vending', 'pushing drive', 'sliding block mechanism', 'X-Z plane translation']"
437816544,"['double-plane mirror', 'photovoltaic condensation', 'intelligent tracking', 'solar energy utilization', 'flange roller']"
437926166,"['degradation monitoring', 'aircraft on-board device', 'abnormality score', 'decision threshold', 'probability of alert']"
437926176,"['anti-icing system', 'operation mode control', 'aircraft safety', 'fault-tolerant design', 'automatic switching']"
438046123,"['depth image processing', '3D point cloud', 'somatosensory interaction', 'real-time detection', 'human body classification']"
438042381,"['photogrammetric survey', 'UAV target layout', 'image control point', 'artificial target', 'identity code']"
438040411,"['flat plate blade', 'wind power generation', 'flow guiding box', 'symmetric blade arrangement', 'automatic direction adjustment']"
438032230,"['unmanned aerial vehicle', 'parachute landing', 'air bag buffering', 'interconnected blasting', 'exhausting mechanism']"
438032232,"['unmanned aerial vehicle', 'spring launcher', 'ground-gripping device', 'elastic cut mechanism', 'remote launch capability']"
438032202,"['unmanned aerial vehicle', 'transverse-flow wind wheel', 'individual driving motor', 'vertical wing arrangement', 'enhanced maneuverability']"
438032218,"['folding wing aircraft', 'guide rope locking', 'cabin type carrier', 'automatic hook', 'energy conservation']"
438030306,"['automatic feeding', 'inclined plane hopper', 'adjustable cavity', 'material conveyance', 'precision machining']"
438030922,"['cold pressing', 'plate cutting', 'conveyor integration', 'automatic detachment', 'continuous operation']"
438048947,"['GPS BDII antenna', 'ceramic chip assembly', 'low-noise amplification', 'electromagnetic shielding', 'multi-system compatibility']"
437948594,"['unmanned aerial vehicle', 'lighter-than-air carrier', 'altitude launch', 'zero-relative velocity', 'autonomous flight']"
438070085,"['automatic rollover', 'curtain wall assembly', 'rotary shaft', 'synchronous belt drive', 'fastening assembly']"
438066731,"['split-type lining plate', 'semiautomatic mill cylinder', 'depression bars', 'abrasion resistance', 'grinding efficiency']"
438066973,"['antifogging agent', 'unmanned aerial vehicle', 'hollow cylinder structure', 'electromagnetic valve', 'atomizing effect']"
438067689,"['four-axis robot', 'automatic notching press', 'stamping station', 'lifting case', 'execution mechanism']"
438085019,"['automatic feeding', 'multi-channel smoking', 'linear arrangement', 'compact design', 'filter tip discharge']"
438086177,"['UAV line patrol', 'airborne camera', 'image processing', 'data analysis', 'wireless transmission']"
438073219,"['broad-spectrum moth attraction', 'unmanned aerial vehicle', 'brushless motor', 'lithium battery', 'conductive net barrel']"
438075077,"['self-cleaning escalator', 'transverse grooves', 'vertical grooves', 'step guiding', 'automatic cleaning']"
438073169,"['carbon fiber UAV', 'multi-rotary-wing design', 'lightweight structure', 'central compartment', 'rotary wing arm integration']"
438139193,"['flight control', 'manual piloting', 'automatic transmission', 'auxiliary position', 'domain protection']"
438151051,"['vegetation-covered surface', '3D coordinate analysis', 'contour line extraction', 'height adjustment', 'feature point detection']"
438312108,"['electronic flight bag', 'data integration', 'automatic rendering', 'navigation displays', 'aircraft systems']"
438253480,"['active stator', 'torque converter', 'continuously variable transmission', 'oil flow control', 'planetary gear integration']"
438257322,"['laser velocity measurement', 'aircraft identification', 'optical-electronic module', 'resonance amplifiers', 'intermodal frequency control']"
438239208,"['predictive travel time', 'location-based service', 'route optimization', 'transportation planning', 'real-time updates']"
438404465,"['torque coupling clutch', 'autonomous aircraft drive', 'non-engine propulsion', 'selectable one-way clutch', 'roller traction system']"
438356058,"['unstructured grids', 'complex boundaries', 'Delaunay triangulation', 'reservoir simulation', 'fault reconciliation']"
438605500,"['satellite antenna', 'TD-LTE module', 'microwave transmission', 'unmanned aerial vehicle', 'modular arrangement']"
438614086,"['intelligent explosion venting', 'spring hinges', 'pressure sensor', 'micro processing center', 'electronic control lock']"
438616314,"['acceleration sensors', 'microcomputer control', 'navigation-aid lights', 'taxiing guidance', 'weather interference reduction']"
438645124,"['multi-rotor UAV', 'aerial mapping', 'foldable structure', 'camera stabilization', 'imaging proportion']"
438624548,"['unmanned plane', 'video collection', 'sensor integration', 'solar power', 'wireless data transmission']"
438622566,"['unmanned aerial vehicle', 'lead wire release', 'real-time monitoring', 'precision control', 'power mechanism']"
438862990,"['3D point cloud', 'triangular meshing', 'plane fitting', 'measurement simulation', 'optical scanner']"
438861061,"['dynamic obstacle evasion', 'RRT algorithm', 'UAV route planning', 'artificial potential field', 'collision avoidance decision']"
438851356,"['automatic stamping die', 'male die plate', 'guide sleeve', 'ball guide bush', 'positioning accuracy']"
438682370,"['UAV', 'inter-connecting wing', 'solar array', 'complementary assembly', 'fuselage integration']"
438660048,"['unmanned plane', 'broadband communication', 'narrowband communication', 'data transmission', 'low power consumption']"
438890462,"['automatic oiling', 'air cylinder mechanism', 'piston rod movement', 'grease application', 'production efficiency']"
438925082,"['unstructured grids', 'complex boundaries', 'Delaunay triangulation', 'reservoir simulation', 'fault reconciliation']"
438927510,"['3D reconstruction', 'line drawing analysis', 'degree of freedom', 'spatial location determination', 'automatic 3D modeling']"
438928780,"['imaging stabilization', 'unmanned vehicle', 'aerial photography', 'video filming', 'stabilization apparatus']"
438914997,"['gesture recognition', '3D sensor space', 'control object orientation', 'control plane', 'movement interpretation']"
438886486,"['injection mold', 'fixing base', 'dustbin', 'guide rod', 'butt joint step']"
438882409,"['filtrate collection', 'funnel-shaped body', 'finned oblique plane', 'solution filtering', 'automatic convergence']"
439102381,"['dipping mechanism', 'squeegee parallelism', 'flux housing', 'flip-chip bonder', 'axis-tilt tracking']"
439101069,"['flexible gear ratio', 'multi-stage planetary transmission', 'interconnected planetary gears', 'automatic transmission system', 'pinion engagement mechanism']"
439101071,"['double-row planetary gear', 'drag loss reduction', 'engagement element', 'automatic transmission', 'pinion carrier assembly']"
439222940,"['supporting member', 'counter drive gear', 'planetary carrier', 'brake drum', 'transmission case']"
439231746,"['V-shaped tube', 'automatic mulching', 'soil-receiving sheet', 'travelling wheels', 'adjustable angle']"
439269999,"['UAV launch tube', 'prepeg substrate', 'sabot deployment', 'clasp mechanism', 'rotational constraint']"
439242039,"['round timber processing', 'bark planing', 'axial slicing', 'sheet sorting', 'automatic conveying']"
439259680,"['UAV detection', 'crop maturity', 'image processing', 'digital signal processor', 'agricultural management']"
439258736,"['automatic test point', 'electrode model', 'discharging face detection', 'curvature analysis', 'precision measurement']"
439282472,"['electric luggage case', 'brushless motor', 'planetary gear', 'regenerative braking', 'automatic walking']"
439295288,"['unmanned aircraft', 'pesticide spraying', 'signal amplifier', 'buffer spring', 'remote control']"
439295252,"['MCU control', 'drive circuit', 'voltage stabilization', 'state indicator', 'current acquisition']"
439295300,"['spraying drone', 'pesticide atomization', 'four-axis UAV', 'agricultural equipment', 'symmetric spraying']"
439295258,"['amphibious landing', 'UAV stabilization', 'floating box design', 'low center gravity', 'lever mechanism']"
439314758,"['unmanned aerial vehicle', 'antenna circuit board', 'protection layer', 'insertion groove', 'static electricity isolation']"
439297126,"['full-servo system', 'high-speed coating', 'multifunctional spraying', 'hot-melt adhesive', 'precise rubber supply']"
439346671,"['water filtration', 'car washing system', 'filtering material layer', 'blow-off pipe', 'high-pressure nozzles']"
439361090,"['suspension cargo basket', 'closed-loop chain', 'overhead warehouse', 'multi-arc cabin', 'automatic storage']"
439362023,"['automatic logistics', 'paper feeding roller', 'steering unit', 'transverse transmission', 'longitudinal discharging']"
439354801,"['pneumatic connecting rod', 'double-paw structure', 'scissor mechanism', 'shift cylinder', 'automatic part processing']"
439355148,"['rotary punch', 'synchronous wheel', 'servo motor', 'compact structure', 'feeding efficiency']"
439349277,"['battery sorting', 'high-speed detection', 'resistance distribution', 'rotary table mechanism', 'live part verification']"
439378935,"['water level monitoring', 'turnover control', 'motor unit', 'automatic induction', 'intelligent drainage']"
439429083,"['auxiliary guiding', 'nylon wheel', 'air cylinder', 'guide rod', 'buffer function']"
439429459,"['pressure sensor', 'ingredient stirring', 'cleaning assembly', 'planetary gear', 'automatic adjustment']"
439402124,"['student autonomous mechanism', 'linear guide rail', 'sliding block', 'rod piece', 'U-shaped sliding block']"
439401894,"['aircraft landing aid', 'guidance system', 'transition point computation', 'automatic mode switching', 'piloting assistance']"
439387185,"['blade heat exchanger', 'rotating shaft', 'vertical copper pipes', 'thermal insulation plate', 'uniform heat exchange']"
439432047,"['needle tube locating', 'edge surface guiding', 'longitudinal movement restriction', 'precise needle positioning', 'automatic assembly']"
439466011,"['hybrid power system', 'unmanned aerial vehicle', 'hydrogen fuel battery', 'lithium battery', 'power supply conversion']"
439466171,"['reversal inspecting', 'conveying surface', 'reversing shaft', 'hopper inlet', 'automatic reversion']"
439465981,"['folding UAV', 'quick-disassembly', 'multi-rotary wing', 'replenishment unit', 'spray efficiency']"
439466001,"['unmanned aerial vehicle', 'low-altitude seeding', 'seed cabin', 'stretchable brushes', 'control box']"
439446563,"['laser source', 'light focusing module', 'calibrating system', 'feedback control', 'photoelectric element array']"
439448309,"['anti-dismantle device', 'single chip microcomputer', 'acceleration sensor', 'USB interface', 'control circuit']"
439438259,"['glass cutting', 'pneumatic vacuum sucker', 'servo motor control', 'rotary mechanical arm', 'waste material separation']"
439477535,"['transverse feeding', 'ball bearing assembly', 'step plate', 'measuring cylinder', 'track grooves']"
439486218,"['aircraft tracking', 'traffic control', 'hidden markov model', '4D trajectory', 'data fusion']"
439513604,"['carbon fiber membrane', 'foaming polyethylene', 'styrene polymer', 'impact resistance', 'fatigue resistance']"
439510194,"['automatic feeding', 'grinding machine', 'installation plate', 'movable base', 'driver control']"
439490376,"['automatic putting', 'magnetic circuit assembly', 'suction device', 'cylinder control', 'electromagnet replacement']"
439525326,"['optical cable peeling', 'thermal clamp', 'crossed blades', 'stepped blade structure', 'automatic limiting']"
439481397,"['defect detection', '3D model analysis', 'numerical-control processing', 'geometrical parameters', 'topological attributes']"
439483041,"['UAV monitoring', 'flight control system', 'data chain communication', 'base station integration', 'remote operation']"
439483199,"['time-variant fault diagnosis', 'nonlinear model', 'adaptive estimation', 'external interference', 'rapid fault detection']"
439601307,"['automatic sharpening', 'metal saw blade', 'eccentric wheel mechanism', 'feeding motor control', 'grinding wheel adjustment']"
439604327,"['unmanned aerial vehicle', 'lock pin system', 'electric push rod', 'mechanical conversion', 'launch rack integration']"
439569532,"['pneumatic wings', 'disc airplane', 'high-speed fluid principle', 'spherical tricyclic nozzle', 'clutch braking system']"
439588780,"['high-frequency audio', 'multimedia advertisement', 'intelligent terminal recognition', 'automatic playback', 'input signal technology']"
439633447,"['shape-shifting drone', 'foldable flaps', 'energy harvesting', 'solar panel integration', 'adaptive aerodynamics']"
439617431,"['heat-radiation device', 'UAV thermal management', 'air duct pipe', 'thermal conductive plate', 'electronic module isolation']"
439663257,"['non-regression test', 'experience base', 'behavior testing', 'aircraft engine monitoring', 'automated validation']"
439648567,"['autonomous delivery', 'UAV navigation', 'inventory retrieval', 'route computation', 'unmanned aerial vehicle']"
439612439,"['X-ray orientation', 'automatic sticking', 'crystal material', 'sensor integration', 'PLC control']"
439612021,"['miniature air pressure gauge', 'high-precision sensor', 'unmanned plane', 'absolute-pressure valve', 'differential-pressure structure']"
439927651,"['UAV', 'terminal homing', 'target search', 'uplink signal', 'autonomous scene change']"
439820518,"['poultry deboning', 'mandrel alignment', 'automated cutting', 'keel bone incision', 'fillet separation']"
439811807,"['semi-automatic door', 'hinge mechanism', 'option pin', 'inclined surface', 'guide pin']"
439820677,"['User Plane LBS', 'roaming support', 'secure communication path', 'message tunneling', 'location service system']"
440003470,"['unmanned dredging', 'directional pipe control', 'screw pump sludge removal', 'automated sewage maintenance', 'cost-efficient operation']"
440003293,"['portable launch', 'guided vehicle', 'combat information', 'unmanned aerial vehicle', 'high angle adjustment']"
440229582,"['automatic cleaning', 'pickling device', 'water boiler', 'filter system', 'recycling agent']"
440233284,"['large-tank polishing', 'extensible rods', 'rotating arm', 'spring-loaded polisher', 'automated control']"
440158984,"['image synthesis', '3D to 2D transformation', 'feature point detection', 'shift matrix', 'adaptive Harris corner']"
440157504,"['radio frequency deception', 'unmanned aerial vehicle', 'image sensor integration', 'explosive payload', 'missile countermeasure']"
440228790,"['intelligent speed regulation', 'ore mass detection', 'photography instruments', '3D edge calculation', 'adaptive motor control']"
440190186,"['automatic transmission', 'planetary gear sets', 'frictional engagement', 'output coupling', 'double-pinion planetary']"
440129086,"['dog clutch control', 'automatic transmission', 'thrust load adjustment', 'stroke position sensing', 'feedback-controlled shaft dynamics']"
440238794,"['flying wing UAV', 'blended wing body', 'control surfaces', 'airspeed head system', 'heading stability augmentation']"
440238924,"['ascending angle control', 'UAV booster', 'level gauge', 'stepping motor', 'height adjustment']"
440234216,"['high-frequency die cutting', 'gripper bar mechanism', 'paper feeding automation', 'positioning accuracy', 'chain transmission']"
440238902,"['magnetic levitation', 'energy storage', 'catapult launch', 'UAV propulsion', 'telescopic slide rail']"
440238812,"['unmanned aerial vehicle', 'propeller motor integration', 'control box protection', 'modular shell design', 'low-cost maintenance']"
440238694,"['unmanned plane rescue', 'remote control dispensing', 'image-guided targeting', 'rescue traction rope', 'rapid deployment']"
440238944,"['unmanned aerial vehicle', 'slide cart return', 'electric traction motor', 'slide track system', 'steel cable mechanism']"
440239810,"['intelligent shuttle vehicle', 'self-track-transfer', 'automated storage', 'vertical conveyor', 'warehouse optimization']"
440238966,"['ejector acceleration', 'magnetic ring interaction', 'UAV launch system', 'sliding rail mechanism', 'dual-stage propulsion']"
440278180,"['panorama laser calibration', 'visual system integration', 'black card paper', 'feature point extraction', 'iterative optimization']"
440277924,"['aerial-photography stitching', 'SIFT feature extraction', 'local feedback mechanism', 'sparse global adjustment', 'inertial navigation data']"
440270890,"['binary tree method', 'quadratic programming', 'state space division', 'convex sub-regions', 'control rate computation']"
440263432,"['solar energy condenser', 'paraboloid reflector', 'automatic tracking device', 'solar-thermal conversion', 'vacuum shell']"
440334343,"['unmanned plane', 'infrared thermal imaging', 'photovoltaic assembly', 'heat spot detection', 'automated inspection']"
440331649,"['powder tank', 'automatic powder-adding', 'pin wheel transmission', 'rotating machine', 'powder recovery']"
440308801,"['automatic washing', 'lotus root cleaning', 'brush mechanism', 'inclined net plate', 'dual washing area']"
440327879,"['lifting height detector', 'signal emitter', 'signal receiver', 'vertical arrangement', 'automatic detection']"
440318645,"['UAV plant protection', 'rotor wing arm', 'LED visibility enhancement', 'motorized rotor', 'agricultural drone']"
440318709,"['unmanned aerial vehicle', 'searchlight mechanism', 'direct-current power supply', 'wire reel', 'extended flight duration']"
440317383,"['power diffluence', 'hydraulic hybrid', 'planetary gear train', 'mechanical brake', 'fuel efficiency']"
440318585,"['intelligent battle airship', 'titanium alloy tube', 'carbon fiber protection', 'satellite command control', 'sea-sky patrol']"
440385282,"['reverse installation', 'automatic welding track', 'H-shaped steel', 'tank construction', 'adjustment plate']"
440385158,"['submerged arc welding', 'real-time seam sensing', 'bi-directional welding', 'workpiece rotation', 'welding efficiency']"
440347349,"['gravity sensor', 'roll-over stand', 'mounting base adjustment', 'UAV launch booster', 'automated installation platform']"
440346781,"['rotary mine car', 'vertical rotating shaft', 'gravity center stability', 'automatic sliding door', 'oblique bottom design']"
440347331,"['hybrid power UAV', 'methanol engine', 'high aspect ratio wing', 'double tail booms', 'oil-electric propulsion']"
440365417,"['airship advertisement', 'automatic modulator', 'adjustable banner', 'magnetic stabilization', 'variable display']"
440364847,"['3D virtual reconstruction', 'space triangular mesh', 'plane parameterization', 'black triangle detection', 'automated dental repair']"
440357067,"['seven-gear planetary', 'automatic transmission', 'clutch-brake system', 'compact design', 'efficient gear switching']"
440344047,"['welding support', 'turning rolling wheels', 'oblique top plates', 'threaded fixing plate', 'high rigidity']"
440388488,"['unmanned aerial vehicle', 'image collection', 'video collection', 'dual data capture', 'fixed wing design']"
440387516,"['automobile skylight', 'sealing strip', 'O-shaped ring', 'U-shaped strip', 'electromagnet disengagement']"
440426059,"['earthquake rescue', 'command dispatch', 'remote sensing satellite', 'unmanned plane', 'analytic hierarchy process']"
440399828,"['unmanned-plane antenna', 'vertical drive mechanism', 'gear transmission', 'condensation prevention', 'low-temperature operation']"
440396796,"['spectral reflectivity', 'optical filter', 'variable angle measurement', 'data acquisition', 'automatic control']"
440424026,"['bending side recognition', 'topological adjacency', 'aircraft sheet metal', 'digital manufacturing', 'automatic classification']"
440411682,"['buoyancy lift', 'UAV body', 'air bag device', 'rotor wing assembly', 'angle adjusting mechanism']"
440391272,"['square prism pile', 'clamping mechanism', 'oil cylinder piston', 'jaw center adjustment', 'ball face coupling']"
440443260,"['cushion body', 'volute spiral spring', 'flower bed edge', 'automatic retraction', 'environmental protection']"
440452235,"['hydraulic board feed', 'automatic platform', 'calcium silicate production', 'stable support', 'rolling wheel mechanism']"
